reactor_id,reactor_name,unit_name,plant_name,country,region,latitude,longitude,status,status_group,reactor_type,reactor_type_standardized,technology_family,generation_category,size_category,capacity_mwe,gross_capacity_mwe,net_capacity_mwe,construction_start_date,grid_connection_date,commercial_operation_date,shutdown_date,expected_start_year,age_years,owner,operator,vendor,source_name,source_confidence,source_last_updated,smr_flag,geniv_flag,molten_salt_flag,thorium_potential_flag,fast_reactor_flag
SOU-HANUL-UNIT-1,Hanul-1,Unit 1,Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1983-01-26,1988-12-26,1988-12-26,,1988.0,38.0,KHNP,KHNP,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-HANUL-UNIT-2,Hanul-2,Unit 2,Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1983-12-01,1989-09-01,1989-09-01,,1989.0,37.0,KHNP,KHNP,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-HANUL-UNIT-3,Hanul-3,Unit 3,Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,995.0,1050.0,995.0,1993-03-17,1998-08-11,1998-08-11,,1998.0,28.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-HANUL-UNIT-4,Hanul-4,Unit 4,Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,995.0,1050.0,995.0,1993-11-01,1999-12-31,1999-12-31,,1999.0,27.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-HANUL-UNIT-5,Hanul-5,Unit 5,Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,995.0,1050.0,995.0,1999-11-01,2003-12-22,2003-12-22,,2003.0,23.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-HANUL-UNIT-6,Hanul-6,Unit 6,Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,995.0,1050.0,995.0,2000-09-06,2005-04-22,2005-04-22,,2005.0,21.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-KOEBERG-UNIT-1,Koeberg-1,Unit 1,Koeberg,South Africa,Other,-33.659,18.432,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,900.0,970.0,900.0,1976-07-01,1984-04-04,1984-07-21,,1984.0,42.0,Eskom,Eskom,Framatome,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-KOEBERG-UNIT-2,Koeberg-2,Unit 2,Koeberg,South Africa,Other,-33.659,18.432,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,900.0,970.0,900.0,1976-07-01,1985-07-09,1985-11-09,,1985.0,41.0,Eskom,Eskom,Framatome,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-KORI-UNIT-1,Kori-1,Unit 1,Kori,South Korea,Asia,35.321,129.294,Shutdown,Shutdown,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,587.0,609.0,587.0,1972-01-18,1978-04-29,1978-07-29,2017-06-19,1978.0,48.0,KHNP,KHNP,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-KORI-UNIT-2,Kori-2,Unit 2,Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,640.0,650.0,640.0,1977-12-23,1983-04-09,1983-07-25,,1983.0,43.0,KHNP,KHNP,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-KORI-UNIT-3,Kori-3,Unit 3,Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,995.0,950.0,1979-10-01,1985-09-30,1985-12-30,,1985.0,41.0,KHNP,KHNP,Framatome,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-KORI-UNIT-4,Kori-4,Unit 4,Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,995.0,950.0,1980-10-01,1986-04-29,1986-04-29,,1986.0,40.0,KHNP,KHNP,Framatome,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-HANUL-UNIT-1,Shin Hanul-1,Unit 1,Shin Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1340.0,1455.0,1340.0,2012-07-10,2022-06-09,2022-06-09,,2022.0,4.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-HANUL-UNIT-2,Shin Hanul-2,Unit 2,Shin Hanul,South Korea,Asia,37.094,129.381,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1340.0,1455.0,1340.0,2012-09-28,2023-12-22,2023-12-22,,2023.0,3.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-KORI-UNIT-1,Shin Kori-1,Unit 1,Shin Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,995.0,1050.0,995.0,2006-06-16,2011-02-28,2011-02-28,,2011.0,15.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-KORI-UNIT-2,Shin Kori-2,Unit 2,Shin Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,995.0,1050.0,995.0,2007-06-05,2012-07-20,2012-07-20,,2012.0,14.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-KORI-UNIT-3,Shin Kori-3,Unit 3,Shin Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1340.0,1455.0,1340.0,2008-10-16,2016-01-20,2016-12-20,,2016.0,10.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-KORI-UNIT-4,Shin Kori-4,Unit 4,Shin Kori,South Korea,Asia,35.321,129.294,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1340.0,1455.0,1340.0,2009-08-19,2019-08-29,2019-08-29,,2019.0,7.0,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-KORI-UNIT-5,Shin Kori-5,Unit 5,Shin Kori,South Korea,Asia,35.321,129.294,Under Construction,Construction,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1340.0,1455.0,1340.0,2017-04-09,,,,,,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-SHIN-KORI-UNIT-6,Shin Kori-6,Unit 6,Shin Kori,South Korea,Asia,35.321,129.294,Under Construction,Construction,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1340.0,1455.0,1340.0,2018-09-20,,,,,,KHNP,KHNP,KHNP,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-THYSPUNT-UNIT-1,Thyspunt,Unit 1,Thyspunt,South Africa,Other,-33.97,25.203,Proposed,Proposed,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1000.0,1000.0,1000.0,,,,,,,Eskom,Eskom,TBD,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-WOLSONG-UNIT-1,Wolsong-1,Unit 1,Wolsong,South Korea,Asia,35.712,129.476,Shutdown,Shutdown,PHWR,PHWR,Heavy Water Reactor,Gen II/legacy or unspecified,Mid-size,679.0,700.0,679.0,1977-10-01,1982-11-21,1983-04-22,2019-12-24,1983.0,43.0,KHNP,KHNP,AECL,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-WOLSONG-UNIT-2,Wolsong-2,Unit 2,Wolsong,South Korea,Asia,35.712,129.476,Operating,Operating,PHWR,PHWR,Heavy Water Reactor,Gen II/legacy or unspecified,Mid-size,700.0,728.0,700.0,1992-09-01,1997-01-01,1997-07-01,,1997.0,29.0,KHNP,KHNP,AECL,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-WOLSONG-UNIT-3,Wolsong-3,Unit 3,Wolsong,South Korea,Asia,35.712,129.476,Operating,Operating,PHWR,PHWR,Heavy Water Reactor,Gen II/legacy or unspecified,Mid-size,700.0,728.0,700.0,1994-03-17,1997-12-31,1997-12-31,,1997.0,29.0,KHNP,KHNP,AECL,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SOU-WOLSONG-UNIT-4,Wolsong-4,Unit 4,Wolsong,South Korea,Asia,35.712,129.476,Operating,Operating,PHWR,PHWR,Heavy Water Reactor,Gen II/legacy or unspecified,Mid-size,700.0,728.0,700.0,1997-02-01,1999-10-01,2000-10-01,,2000.0,26.0,KHNP,KHNP,AECL,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-ALMARAZ-UNIT-1,Almaraz-1,Unit 1,Almaraz,Spain,Other,39.806,-5.698,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1049.0,1100.0,1049.0,1973-07-03,1981-09-01,1983-05-01,,1983.0,43.0,Iberdrola,Almaraz NPP,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-ALMARAZ-UNIT-2,Almaraz-2,Unit 2,Almaraz,Spain,Other,39.806,-5.698,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1044.0,1100.0,1044.0,1973-07-03,1983-06-01,1984-06-01,,1984.0,42.0,Iberdrola,Almaraz NPP,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-ASCO-UNIT-1,Asco-1,Unit 1,Asco,Spain,Other,40.883,0.571,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1032.0,1082.0,1032.0,1974-05-16,1983-12-01,1984-08-10,,1984.0,42.0,Endesa,ANAV,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-ASCO-UNIT-2,Asco-2,Unit 2,Asco,Spain,Other,40.883,0.571,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1027.0,1082.0,1027.0,1975-03-07,1985-09-01,1986-03-31,,1986.0,40.0,Endesa,ANAV,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-COFRENTES-UNIT-1,Cofrentes,Unit 1,Cofrentes,Spain,Other,39.244,-1.068,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1064.0,1118.0,1064.0,1975-08-14,1984-03-11,1985-03-11,,1985.0,41.0,Iberdrola,Iberdrola,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-TRILLO-UNIT-1,Trillo,Unit 1,Trillo,Spain,Other,40.684,-2.593,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1003.0,1066.0,1003.0,1979-08-17,1988-05-17,1988-08-06,,1988.0,38.0,Unión Fenosa,CSN,KWU,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SPA-VANDELLOS-UNIT-2,Vandellos-2,Unit 2,Vandellos,Spain,Other,40.922,0.882,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1045.0,1100.0,1045.0,1980-12-01,1987-09-01,1988-03-08,,1988.0,38.0,Iberdrola,ANAV,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWE-FORSMARK-UNIT-1,Forsmark-1,Unit 1,Forsmark,Sweden,Other,60.405,18.17,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,984.0,1020.0,984.0,1973-06-01,1980-04-10,1984-12-10,,1984.0,42.0,Vattenfall,Vattenfall,ASEA Atom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWE-FORSMARK-UNIT-2,Forsmark-2,Unit 2,Forsmark,Sweden,Other,60.405,18.17,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1120.0,1166.0,1120.0,1975-01-01,1981-07-07,1981-07-07,,1981.0,45.0,Vattenfall,Vattenfall,ASEA Atom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWE-FORSMARK-UNIT-3,Forsmark-3,Unit 3,Forsmark,Sweden,Other,60.405,18.17,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1167.0,1200.0,1167.0,1979-01-01,1985-08-18,1985-08-18,,1985.0,41.0,Vattenfall,Vattenfall,ASEA Atom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWE-OSKARSHAMN-UNIT-3,Oskarshamn-3,Unit 3,Oskarshamn,Sweden,Other,57.415,16.676,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Mid-size,473.0,492.0,473.0,1980-05-01,1985-08-15,1985-08-15,,1985.0,41.0,OKG,OKG,ASEA Atom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWE-RINGHALS-UNIT-3,Ringhals-3,Unit 3,Ringhals,Sweden,Other,57.257,12.106,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1063.0,1099.0,1063.0,1972-09-01,1981-05-07,1981-09-07,,1981.0,45.0,Vattenfall,Ringhals,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWE-RINGHALS-UNIT-4,Ringhals-4,Unit 4,Ringhals,Sweden,Other,57.257,12.106,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,1101.0,1137.0,1101.0,1973-10-01,1983-11-21,1983-11-21,,1983.0,43.0,Vattenfall,Ringhals,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWI-BEZNAU-UNIT-1,Beznau-1,Unit 1,Beznau,Switzerland,Other,47.523,8.116,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,365.0,380.0,365.0,1965-09-01,1969-09-17,1969-12-09,,1969.0,57.0,Axpo,Axpo,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWI-BEZNAU-UNIT-2,Beznau-2,Unit 2,Beznau,Switzerland,Other,47.523,8.116,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,365.0,380.0,365.0,1968-08-01,1971-10-23,1972-03-23,,1972.0,54.0,Axpo,Axpo,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWI-GOSGEN-UNIT-1,Gosgen,Unit 1,Gosgen,Switzerland,Other,47.367,7.961,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,970.0,1020.0,970.0,1973-06-01,1979-09-12,1979-11-01,,1979.0,47.0,KKG,KKG,KWU,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWI-LEIBSTADT-UNIT-1,Leibstadt,Unit 1,Leibstadt,Switzerland,Other,47.603,8.181,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,1220.0,1285.0,1220.0,1974-01-01,1984-09-28,1984-12-15,,1984.0,42.0,KKL,KKL,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
SWI-M-HLEBERG-UNIT-1,Mühleberg,Unit 1,Mühleberg,Switzerland,Other,46.997,7.271,Shutdown,Shutdown,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Mid-size,355.0,373.0,355.0,1967-03-01,1971-10-06,1972-11-06,2019-12-20,1972.0,54.0,BKW,BKW,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TAI-CHINSHAN-UNIT-1,Chinshan-1,Unit 1,Chinshan,Taiwan,Other,25.292,121.537,Shutdown,Shutdown,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Mid-size,604.0,636.0,604.0,1972-01-01,1977-12-10,1978-12-10,2018-12-05,1978.0,48.0,TPC,TPC,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TAI-KUOSHENG-UNIT-1,Kuosheng-1,Unit 1,Kuosheng,Taiwan,Other,25.202,121.665,Operating,Operating,BWR,BWR,Light Water Reactor,Gen II/legacy or unspecified,Large,951.0,985.0,951.0,1978-01-01,1981-12-28,1981-12-28,,1981.0,45.0,TPC,TPC,GE,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TAI-MAANSHAN-UNIT-1,Maanshan-1,Unit 1,Maanshan,Taiwan,Other,21.961,120.748,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,890.0,951.0,890.0,1978-10-01,1984-07-27,1984-07-27,,1984.0,42.0,TPC,TPC,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TAI-MAANSHAN-UNIT-2,Maanshan-2,Unit 2,Maanshan,Taiwan,Other,21.961,120.748,Operating,Operating,PWR,PWR,Light Water Reactor,Gen III/III+ or modern LWR,Large,890.0,951.0,890.0,1979-12-01,1985-05-18,1985-05-18,,1985.0,41.0,TPC,TPC,Westinghouse,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TUR-AKKUYU-UNIT-1,Akkuyu-1,Unit 1,Akkuyu,Turkey,Europe,36.144,33.541,Under Construction,Construction,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,1114.0,1200.0,1114.0,2018-04-03,,,,,,Akkuyu Nuclear,Rosatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TUR-AKKUYU-UNIT-2,Akkuyu-2,Unit 2,Akkuyu,Turkey,Europe,36.144,33.541,Under Construction,Construction,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,1114.0,1200.0,1114.0,2020-04-08,,,,,,Akkuyu Nuclear,Rosatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TUR-AKKUYU-UNIT-3,Akkuyu-3,Unit 3,Akkuyu,Turkey,Europe,36.144,33.541,Under Construction,Construction,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,1114.0,1200.0,1114.0,2021-03-10,,,,,,Akkuyu Nuclear,Rosatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
TUR-AKKUYU-UNIT-4,Akkuyu-4,Unit 4,Akkuyu,Turkey,Europe,36.144,33.541,Under Construction,Construction,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,1114.0,1200.0,1114.0,2022-07-21,,,,,,Akkuyu Nuclear,Rosatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UAE-BARAKAH-UNIT-1,Barakah-1,Unit 1,Barakah,UAE,Middle East,23.968,52.227,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1345.0,1400.0,1345.0,2012-07-18,2020-08-19,2021-04-06,,2021.0,5.0,ENEC,Nawah,KEPCO,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UAE-BARAKAH-UNIT-2,Barakah-2,Unit 2,Barakah,UAE,Middle East,23.968,52.227,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1345.0,1400.0,1345.0,2013-04-16,2021-09-14,2022-03-24,,2022.0,4.0,ENEC,Nawah,KEPCO,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UAE-BARAKAH-UNIT-3,Barakah-3,Unit 3,Barakah,UAE,Middle East,23.968,52.227,Operating,Operating,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1345.0,1400.0,1345.0,2014-09-24,2023-02-24,2023-10-14,,2023.0,3.0,ENEC,Nawah,KEPCO,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UAE-BARAKAH-UNIT-4,Barakah-4,Unit 4,Barakah,UAE,Middle East,23.968,52.227,Under Construction,Construction,PWR,APR1400,Light Water Reactor,Gen II/legacy or unspecified,Large,1345.0,1400.0,1345.0,2015-09-02,,,,,,ENEC,Nawah,KEPCO,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-KHMELNITSKY-UNIT-1,Khmelnitsky-1,Unit 1,Khmelnitsky,Ukraine,Other,50.3,26.648,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1981-11-01,1987-12-22,1987-12-22,,1987.0,39.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-KHMELNITSKY-UNIT-2,Khmelnitsky-2,Unit 2,Khmelnitsky,Ukraine,Other,50.3,26.648,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1983-02-01,2004-08-07,2004-09-07,,2004.0,22.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-RIVNE-UNIT-1,Rivne-1,Unit 1,Rivne,Ukraine,Other,51.325,25.892,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,382.0,420.0,382.0,1973-08-01,1980-05-22,1981-12-22,,1981.0,45.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-RIVNE-UNIT-2,Rivne-2,Unit 2,Rivne,Ukraine,Other,51.325,25.892,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Mid-size,382.0,420.0,382.0,1973-08-01,1981-12-22,1981-12-22,,1981.0,45.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-RIVNE-UNIT-3,Rivne-3,Unit 3,Rivne,Ukraine,Other,51.325,25.892,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1980-02-22,1986-12-21,1987-11-21,,1987.0,39.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-RIVNE-UNIT-4,Rivne-4,Unit 4,Rivne,Ukraine,Other,51.325,25.892,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1986-08-01,2004-04-05,2004-06-05,,2004.0,22.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-SOUTH-UKRAINE-UNIT-1,South Ukraine-1,Unit 1,South Ukraine,Ukraine,Other,47.839,31.216,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1977-11-01,1982-10-27,1983-12-31,,1983.0,43.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-SOUTH-UKRAINE-UNIT-2,South Ukraine-2,Unit 2,South Ukraine,Ukraine,Other,47.839,31.216,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1981-07-01,1985-01-05,1985-04-05,,1985.0,41.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-SOUTH-UKRAINE-UNIT-3,South Ukraine-3,Unit 3,South Ukraine,Ukraine,Other,47.839,31.216,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1985-11-01,1989-09-15,1989-11-15,,1989.0,37.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-ZAPORIZHZHIA-UNIT-1,Zaporizhzhia-1,Unit 1,Zaporizhzhia,Ukraine,Other,47.506,34.585,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1981-04-01,1985-12-10,1985-12-10,,1985.0,41.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-ZAPORIZHZHIA-UNIT-2,Zaporizhzhia-2,Unit 2,Zaporizhzhia,Ukraine,Other,47.506,34.585,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1981-01-01,1985-02-01,1985-02-01,,1985.0,41.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-ZAPORIZHZHIA-UNIT-3,Zaporizhzhia-3,Unit 3,Zaporizhzhia,Ukraine,Other,47.506,34.585,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1982-04-01,1986-03-05,1986-12-05,,1986.0,40.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-ZAPORIZHZHIA-UNIT-4,Zaporizhzhia-4,Unit 4,Zaporizhzhia,Ukraine,Other,47.506,34.585,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1983-04-01,1987-12-14,1988-04-14,,1988.0,38.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
UKR-ZAPORIZHZHIA-UNIT-5,Zaporizhzhia-5,Unit 5,Zaporizhzhia,Ukraine,Other,47.506,34.585,Operating,Operating,VVER,VVER,Light Water Reactor,Gen III/III+ or modern LWR,Large,950.0,1000.0,950.0,1985-11-01,1989-10-18,1989-10-18,,1989.0,37.0,Energoatom,Energoatom,Rosatom,IAEA-PRIS/WNA-sample,0.55,2026-05-17,False,False,False,False,False
